Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Australia,AUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.57859921888914,2.82305214676613,3.70306730541189,1.92099536209977,6.98071685334312,-3.60692792508377,4.08209296205439,5.19771793687634,4.2770159784301,3.11521892910031,3.0948394339821,4.68881515477357,3.72019933653419,3.45392766613526,4.3047066438758,3.47020901785018,3.56056595221134,3.63608951454838,4.25033304779982,2.78196787472132,1.35325605506287,2.0246819461122,4.16149504206489,1.87959171930092,3.15202919801842
Bangladesh,BGD,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-0.57304266329964,-0.991687231894649,1.35086830489484,0.218816448007947,-0.428022753319865,-0.250074173604547,1.66592495150091,1.07621521358966,1.01071124669571,3.47023264645131,1.82909794723498,-0.125842241657654,1.93195276968292,1.3723251518825,0.437159797644511,1.32188871858147,0.351171861174517,-2.03756600416726,-2.20783912081882,-0.839485005371136,0.318940441964321,-3.78969259910935,-3.13772027380244,1.00306769537462,0.415542395803935
Bangladesh,BGD,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,28.312285791779,26.9258696430478,29.3237754107195,29.4649511156153,29.0231053050116,25.5020847255283,26.5815575749539,25.4056316582734,23.6567567728032,22.9455982553559,21.3233746649766,19.4870042621521,20.1641903015642,20.0259278722599,19.1269964203113,18.6247057162,14.9717904789002,16.8057450414319,17.0924802738604,17.0856511809436,18.8853836099419,20.8766117836117,20.281806187216,22.3023475622467,..
Bangladesh,BGD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.525362089236089,0.145443904569924,0.0955793676464671,0.445960783298092,0.689472335587341,1.17065167448603,0.635863899506714,0.817756922700044,1.44965791615761,0.879517142536145,1.06896766308322,0.983399364184761,1.18850391920184,1.73532012481503,1.46870305074204,1.45078245529361,0.879528340272002,0.616341784631384,0.753549134128693,0.543244141585066,0.407859894856918,0.414118154040596,0.355308723397179,0.316668220633918,0.33465029131309
Portugal,PRT,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-10.8233299998961,-10.4344116184086,-8.31755894208289,-6.66692325748196,-7.9833939998949,-9.60021052870913,-10.2302140524555,-9.65792414363098,-11.8598002235991,-10.3235445210729,-10.2611634070618,-6.11854777822697,-1.52721549957903,1.53973827822347,0.315317528197346,0.508297093307309,1.42555528145605,1.56389644169824,0.7276825303456,0.765771121812591,-0.629832722737583,-0.67221074365241,-2.08477768135412,0.560601322667798,2.17305178524595
Portugal,PRT,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.14861920837231,5.02761444190449,0.436137292252841,6.26697257909762,1.312247289237,1.70741232717781,6.41633004152,2.50093088549298,2.96892594201258,2.35133912553896,3.77376819569615,4.23648756430893,7.21535195239501,6.43654323197598,5.43851031792652,0.63522205292535,3.562829928033,5.02041551787587,3.46584287446499,4.5038935303436,1.8141455418251,3.60836004516304,5.08368926085176,3.94859619841127,4.27060011185056
Saudi Arabia,SAU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,7.55444425839441,5.07959598329365,6.26198626765416,12.9967291873384,20.0686191554423,28.1246392357311,27.353014339297,23.8969206399043,26.8842434338142,6.6029540381613,14.0881814888768,24.2396505371571,23.0960297379837,18.5862020446991,10.196216885413,-7.59146587533691,-3.5477978026438,1.63577160295378,8.2290619343875,4.32575099444026,-3.32667478909905,4.1248838492973,12.1343314312971,2.8831210285631,-0.459359187454294
Saudi Arabia,SAU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.992569099216106,0.0106659367777141,-0.323899963714203,-0.271772775519938,-0.129209725410009,1.33515850333851,1.58553602335569,1.4845788453021,1.05925699592349,0.10169038708409,0.923670092367437,0.688133631504519,0.669626013751334,0.437984195574321,0.191711517264836,0.572622097928938,3.1851861185027,0.136801407151885,1.36945683303736,0.346411455797861,0.211115523412857,2.88506121744521,2.15564496273781,1.87131032249407,1.27168557393327
