Country,Year,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Unemployment with advanced education (% of total labor force with advanced education),"Unemployment with advanced education, female (% of female labor force with advanced education)","Unemployment with advanced education, male (% of male labor force with advanced education)",Unemployment with basic education (% of total labor force with basic education),"Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)_x","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Current account balance (% of GDP),External debt stocks (% of GNI),"Foreign direct investment, net inflows (% of GDP)",Gini index,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"Unemployment, total (% of total labor force) (modeled ILO estimate)_y",Urban population (% of total population),agr_area_harvested_avg,agr_production_avg,agr_yield_avg,agr_area_harvested_item_count,agr_production_item_count,agr_yield_item_count,agr_area_harvested_total,agr_production_total,agr_yield_total,pop_rural_population,pop_total_population___both_sexes,pop_total_population___female,pop_total_population___male,pop_urban_population,disaster_count,disaster_deaths,disaster_injured,disaster_affected,disaster_total_affected,disaster_damage_usd_thousands,disaster_aid_usd_thousands,Trade_Dependency_Index,Resilience_Score,Spending_Efficiency,Shock_Impact_Score
Iraq,2008,0.4838849840666219,131614434153.505,0.4984865304482453,0.051408870188642,0.24689633419321827,0.35909794683715124,81.0555432665835,0.1190663730328409,0.5075386355069731,5.192,5.2588,46.005,46.4358,25.87,8.282,11.4838,6.803,9.1498,9.652,9.1042,8.427,8.475,8.467,21.314,16.402,16.916,21.6088001159731,0.02385618627420344,1.40995173662765,28.9,69.767,63.147,0.3877516494670954,2.02029989529593,0.6,8.467,68.927,36262.40983606558,79542.21576576577,6062.520967741935,61.0,111.0,62.0,2212007.0,8829185.95,375876.3,9045912.0,0.017242234978115403,14562432.0,14408603.0,20065505.0,2.0,0.0001695873374788016,0.0,2.574297211738575e-06,1492.0,0.0,0.0,0.3653906591299201,0.39976081391107066,0.1342425410803763,0.009984300214492382
Iraq,2009,0.35829948503397724,111657580326.315,0.4446362121390318,0.04174104607948332,0.3446125170082055,0.26763856903503386,78.6873788189898,0.11575495507080968,0.5054385870443165,4.909,4.9496,45.808,46.1676,25.647,8.426,12.9076,6.373,8.7286,10.508,8.580400000000001,9.5,8.222,8.414,23.429,16.062,16.817,-1.01067925411065,0.02385618627420344,1.43142990859109,29.05,70.051,65.477,0.43407206902385376,3.6839129631095,0.6,8.414,68.98,33728.62295081967,79531.86423423424,6298.859677419355,61.0,111.0,62.0,2057446.0,8828036.93,390529.3,9273303.0,0.01798980151382,15099406.0,14958799.0,20621349.0,1.0,2.2611644997173544e-05,0.0,8.657950263694759e-06,3000.0,0.0,0.0,0.35145600102109137,0.3964193826091858,0.14319606827619757,0.0017380879466013742
Iraq,2010,0.3584916172479149,138516722649.573,0.478212262721023,0.050460895432283714,0.285176895636692,0.2045111484913389,73.4974796202443,0.11260428555353727,0.5047385708900973,4.641,4.6404,45.674,45.8994,25.468,8.57,14.3314,5.943,8.3074,11.364,8.0566,10.491,7.876,8.267,25.435,15.59,16.578,4.68412757383414,0.02385618627420344,1.00796493975113,29.2,70.248,65.796,0.4428015564202332,3.23138521802744,0.6,8.267,69.103,51431.11475409836,97958.26741071428,6783.783870967742,61.0,112.0,62.0,3137298.0,10971325.95,420594.6,9504630.0,0.018668598556955986,15582388.0,15462978.0,21258071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32183425644230346,0.40989508245435785,0.22096275074252358,0.0
Iraq,2011,0.41595897728170944,185749664444.444,0.4909163585011926,0.06579615895025817,0.2129534358463086,0.25070039743193306,72.1713282233655,0.10937324181388544,0.5026115987292015,4.373,4.3312,45.478,45.6312,25.256,8.714,15.7552,5.513,7.8862,12.22,7.5328,11.549,7.605,8.191,27.594,15.234,16.449,14.065166727563,0.02385618627420344,1.12086339764167,29.35,70.547,66.182,0.454407037726273,3.53181678520421,0.6,8.191,69.268,49290.96721311475,104508.13964285716,6713.406451612904,61.0,112.0,62.0,3006749.0,11704911.64,416231.2,9750420.0,0.01943602923725934,16129094.0,16032329.0,21976633.0,1.0,6.783493499152064e-05,2.712092406412471e-06,0.0,2001.0,0.0,0.0,0.314456206564009,0.4170713546988406,0.2396442963334092,0.0036295169666514518
Iraq,2012,0.4170037305339969,218002476129.472,0.5618825266870788,0.07399090755254865,0.22832363126013855,0.2552446006495057,73.6086845912812,0.10652799434165475,0.5032577674869421,4.132,4.022,45.4,45.363,25.114,8.858,17.179,5.083,7.465,13.076,7.009,12.429,7.19,7.965,29.496,14.663,16.091,13.5507635163078,0.02385618627420344,1.55961531280073,29.5,70.92,66.591,0.4676704449331752,4.53892168180122,0.6,7.965,69.432,44514.08196721312,107937.28589285714,6717.387096774193,61.0,112.0,62.0,2715359.0,12088976.02,416478.0,10019158.0,0.020462942526458718,16864303.0,16790539.0,22757413.0,1.0,4.522328999434709e-05,0.0,0.0,0.0,0.0,0.0,0.32266368089706776,0.44479267253318694,0.26510366833578763,0.0022099011437251613
Iraq,2013,0.3613267475179483,234637675128.645,0.4918249836403553,0.07600741544487119,0.21286983734714093,0.18874063343608577,67.4100184095672,0.10956613994759601,0.5163426848311885,3.966,3.761,45.349,44.7815,25.02,9.967222222222222,18.51955555555556,6.038888888888889,8.264666666666667,15.693,7.701,17.075,7.759,9.205,37.506,15.655,17.891,6.85843921497559,0.02385618627420344,-0.995279210263068,29.527272727272727,71.234,66.726,0.47511419387582476,4.7215668344982,0.5909090909090909,9.205,69.595,60488.27419354839,130725.80460176992,6776.973015873015,62.0,113.0,63.0,3750273.0,14772015.92,426949.3,10302117.0,0.02158181137481926,17666428.0,17615561.0,23581028.0,1.0,0.00012436404748445448,0.0,0.0,0.0,0.0,0.0,0.2870982924325446,0.4265690146114485,0.3575173797569883,0.005762180159233122
Iraq,2014,0.35303179457561035,228415656174.957,0.432246362310036,0.07132718938510939,0.23905994117060386,0.19437230436394665,68.9824868569036,0.11168801941841211,0.5266813849550371,3.729,3.5,45.211,44.2,24.845,11.076444444444444,19.86011111111111,6.994777777777778,9.064333333333334,18.31,8.393,21.83,8.405,10.59,45.664,16.77,19.908,6.94151191976759,0.02385618627420344,-4.45521124532956,29.55454545454545,71.776,67.439,0.4964980544747082,3.53101933211143,0.5818181818181818,10.59,69.758,67333.30645161291,124659.47522123891,6700.647619047619,62.0,113.0,63.0,4174665.0,14086520.7,422140.8,10586506.0,0.022453769483423182,18288461.0,18261598.0,24419574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2960458678731071,0.41597637299048956,0.3268448694836491,0.0
Iraq,2015,0.30215058819921825,166774104959.102,0.4360565509448657,0.05020865114580721,0.29655772552322796,0.1810600713127135,69.5917685983115,0.1165265476056519,0.5158042108664045,4.583,4.45,41.994,41.33,23.638,12.185666666666668,21.200666666666667,7.950666666666667,9.864,20.927,9.085,22.218,8.553,10.842,41.628,18.373,21.354,-1.65602101285884,0.02385618627420344,-4.54159235443502,29.581818181818186,72.04,67.771,0.5065809507697514,2.72710976935126,0.5727272727272728,10.842,69.921,28657.612903225807,64946.57938053098,6320.888888888889,62.0,113.0,63.0,1776772.0,7338963.470000001,398216.0,10863394.0,0.023148599218177305,18781431.0,18779104.0,25252255.0,2.0,0.0006557377049180328,0.0060127088650164485,0.0001875889223800531,67217.0,0.0,0.0,0.29935415686122313,0.4191792970032327,0.2450191444930444,0.29616216797961253
Iraq,2016,0.2285379571574213,166743557747.671,0.5602271146291341,0.048974619914479774,0.19841011906467715,0.16784001903510443,54.588320188677,0.12260283881753442,0.5100156157449784,5.594,5.4,38.93,38.46,22.575,13.29488888888889,22.54122222222222,8.906555555555556,10.663666666666668,23.544,9.777,22.141,8.46,10.82,37.463,19.78,22.446,1.29416694062961,0.04069904320578997,-3.75180911604806,29.60909090909091,72.145,65.264,0.46279817289798686,2.39151227352058,0.5636363636363636,10.82,70.094,28543.453125,69666.27643478262,5682.756923076923,64.0,115.0,65.0,1826781.0,8011621.79,369379.2,11125775.0,0.023773714662014757,19229196.0,19240431.0,26076797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21347403811104923,0.4464448382694591,0.234845139050102,0.0
Iraq,2017,0.2952774914090852,187217660050.676,0.38689615169357117,0.05393385605716977,0.1913902479141963,0.1619557917591875,59.7809123923157,0.0653924673278786,0.49620375854827414,1.885,1.8,38.351,37.84,20.459,14.404111111111112,23.881777777777778,9.862444444444446,11.463333333333336,26.161,10.469,30.761,10.194,13.02,62.551,21.581,25.276,7.95462137277485,0.04713529699420707,-2.68799428357231,29.63636363636364,72.475,67.037,0.500186093723566,2.23055046409754,0.5545454545454546,13.02,70.278,30157.953125,68245.11269565218,5468.090625,64.0,115.0,64.0,1930109.0,7848187.96,349957.8,11375936.0,0.024370385761990663,19659150.0,19678203.0,26898682.0,1.0,0.00011305822498586772,0.001271971338607449,1.5872908816773726e-05,5969.0,0.0,0.0,0.24333386966164075,0.38922898721816984,0.25794307368931557,0.05748144508856455
Iraq,2018,0.3744172080975185,227367469034.031,0.4363573490510956,0.06429211815548605,0.18150794611696308,0.1648529017861925,65.8017917701083,0.06748219710974296,0.4733186150449624,2.149,1.994,37.035,36.116,19.926,15.513333333333335,25.22233333333333,10.818333333333332,12.263,28.778,11.161,29.716,10.894,13.49,61.423,23.522,27.3,15.1162785714327,0.028741181483966607,-2.14854834807913,29.663636363636364,72.842,69.229,0.5451192691591946,2.33235769663486,0.5454545454545454,13.49,70.473,22781.014925373136,59854.370593220345,5761.301515151516,67.0,118.0,66.0,1526328.0,7062815.73,380245.9,11615946.0,0.025008689188009633,20113665.0,20151959.0,27723807.0,1.0,0.00023742227247032223,0.0,7.214958553078966e-05,25000.0,0.0,0.0,0.2779625771072408,0.41713755550021375,0.3320958211824385,0.012378076979442414
Iraq,2019,0.34280565269001934,233636097800.338,0.46834163529807676,0.06458588717515407,0.24930309034535675,0.15590470763846578,68.9899384202806,0.06944332813580029,0.4418448118033491,2.387,2.188,35.502,34.392,19.273,16.622555555555557,26.56288888888889,11.774222222222225,13.062666666666669,31.395,11.853,28.884,11.722,14.109,60.881,25.737,29.576,6.74664580876131,0.025470196726485872,-1.31640616709339,29.69090909090909,73.01,69.328,0.5494840128573846,2.27501115691232,0.5363636363636364,14.109,70.678,51598.44776119403,111879.89644067796,5726.14696969697,67.0,118.0,66.0,3457096.0,13201827.78,377925.7,11849769.0,0.025645807146523467,20564177.0,20627994.0,28562530.0,1.0,0.00011305822498586772,0.0,1.6926292765523254e-05,5865.0,0.0,0.0,0.29605437151768804,0.424424913782803,0.35608857417575684,0.005068253409041247
Iraq,2020,0.22442103659772844,180898797516.874,0.27342682010430264,0.048516688710325724,0.2385037651275408,0.16811871907816534,57.742316395146,0.0630133903454484,0.3318884281944967,2.079,2.382,30.986,32.668,16.829,17.73177777777778,27.90344444444445,12.73011111111111,13.862333333333334,34.012,12.545,29.239,13.61,15.778,66.516,30.592,34.823,-3.48598226553262,0.04441122042098507,-1.58049696252586,29.71818181818182,72.294,66.974,0.4955506682456434,2.21938669515023,0.5272727272727272,15.778,70.893,63369.17910447761,137157.2374576271,6080.266666666666,67.0,118.0,66.0,4245735.0,16184554.02,401297.6,12080190.0,0.026281472150954735,21017026.0,21099578.0,29422695.0,1.0,9.044657998869418e-05,0.0,4.3289751318473795e-06,1500.0,0.00047054394880481843,0.0,0.23146240086263462,0.32209541142907927,0.22828059210889468,0.02150937326893826
Iraq,2021,0.33441410728814824,209691945713.103,0.42378914573935805,0.05520860971378682,0.17217546664104305,0.25449842880367446,61.5032683117218,0.06505489559388511,0.3166765386893544,2.645,2.576,31.02,30.944,17.131,18.841,29.244,13.686,14.662,36.629,13.237,28.21,14.23,16.173,62.206,31.732,35.653,11.7148037882244,0.028044416711094658,-1.25770209772783,29.745454545454542,72.415,68.845,0.5311791575029603,2.24127347113109,0.5181818181818182,16.173,71.119,41026.25373134328,102390.11211864409,6056.421212121212,67.0,118.0,66.0,2748759.0,12082033.23,399723.8,12307036.0,0.02693788421197815,21484495.0,21586715.0,30305174.0,3.0,0.00018089315997738836,8.136277219237413e-06,0.020232763971228283,7010703.0,6.587615283267458e-05,0.0,0.2532947869645956,0.3717378448957099,0.19539838007514118,0.760524058830466
Iraq,2022,0.41720496311213023,287372232137.931,0.495498390751083,0.07449440656198629,0.1727603049273242,0.23795617799057023,68.75879409409,0.06310983941230369,0.40232082278821824,2.724,2.576,32.46,30.944,17.912,18.841,29.244,13.686,14.662,36.629,13.237,29.893,13.269,15.511,61.09,27.737,32.069,20.1861883343541,0.0,-0.726653366772653,29.772727272727277,73.798,70.109,0.5762815090509221,2.29369659225826,0.509090909090909,15.511,71.354,28976.925373134327,83512.01017094016,5809.09696969697,67.0,117.0,66.0,1941454.0,9770905.19,383400.4,12528765.0,0.027625056541780324,21971026.0,22099524.0,31207440.0,1.0,1.1305822498586772e-05,0.013560462032062357,0.0,5000.0,0.0,0.0,0.29498263401972724,0.43482609072283934,0.31305803502569,0.4912669252680219
Iraq,2023,0.3609555105200907,268881051643.549,0.4128556746792441,0.06801132664061156,0.2366550380799161,0.22790202346176103,69.4613207990167,0.061839926698709184,0.4058478272575521,2.807,2.576,32.753,30.944,18.109,18.841,29.244,13.686,14.662,36.629,13.237,29.85,13.234,15.447,60.595,27.659,31.97,10.5528397110428,0.0007850157730601715,-1.99474822313262,29.8,74.055,70.426,0.5859922178988328,2.25148890849618,0.5,15.447,71.599,37737.50746268657,104680.158125,6079.356060606061,67.0,96.0,66.0,2528413.0,10049295.18,401237.5,12745184.0,0.028315088021168545,22459934.0,22614115.0,32130222.0,1.0,3.391746749576032e-05,0.0,0.0,0.0,0.0,0.0,0.2988052743000034,0.41088029778498797,0.2973978301102851,0.001197816148558526
Iraq,2024,0.3365497682456963,279641257615.385,0.3899446998034346,0.06927536847481208,0.3211157569599365,0.22790202346176103,74.736423307526,0.06008776865083831,0.401620806633999,2.654,2.576,32.581,30.944,17.954,18.841,29.244,13.686,14.662,36.629,13.237,30.376,13.258,15.524,62.681,27.455,32.087,10.5528397110428,0.0007850157730601715,-1.99474822313262,29.8,74.055,70.426,0.5859922178988328,2.12476784890538,0.5,15.524,71.853,37737.50746268657,104680.158125,6079.356060606061,0.0,0.0,0.0,0.0,0.0,0.0,12745184.0,0.028315088021168545,22459934.0,22614115.0,32130222.0,1.0,3.391746749576032e-05,4.610557090901201e-05,5.194770158216855e-05,18017.0,0.0,0.0,0.3288327626028164,0.4022208025303564,0.302925193230936,0.004660627551668938
Israel,2000,0.29361133372796894,136512300542.025,0.5024178184214776,0.2517510459114436,0.29082901219857554,0.17536183846539322,68.3468590369834,0.7028082753299362,0.38993592159819057,45.104,44.849,51.266,51.185,48.243,5.22,5.62,4.79,14.27,15.09,13.93,11.164,11.051,11.102,17.344,17.29,17.315,-1.50638440040569,0.1327831977699491,5.89507316780042,38.9,80.9,77.1,0.8103081893617117,2.64233191305756,0.2,11.102,91.203,3756.0416666666665,60661.41472440945,16532.025352112676,72.0,127.0,71.0,270435.0,7703999.67,1173773.8,529030.0,0.0015232067847688441,3094088.0,3017103.0,5484711.0,2.0,0.0001695873374788016,0.0,1.5844048982561409e-06,549.0,1.2939958592132507e-05,0.0,0.29222017296327224,0.6196137828778957,0.8169861569115633,0.12079181303284384
Israel,2001,0.24459641030840107,135002039612.906,0.41019272487933817,0.24311087051465963,0.2686592299991143,0.17723668421010097,62.139584755155,0.6992075101673392,0.3711970276237144,44.051,43.804,49.24,49.14,46.693,5.73,6.03,5.4,14.16,16.06,13.34,12.013,11.648,11.812,18.658,18.737,18.701,-1.50479208004928,0.1327831977699491,1.31205425123863,38.9,81.2,77.7,0.8256578268709425,2.35711729946802,0.2,11.812,91.267,4052.4166666666665,60415.32094488189,16615.242253521126,72.0,127.0,71.0,291774.0,7672745.76,1179682.2,535306.0,0.0016255200568243262,3169421.0,3090561.0,5594224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2566278201537577,0.5903509402152691,0.784175791520727,0.0
Israel,2002,0.26030242725241765,125332331883.997,0.40561709948641617,0.2210515672836832,0.2910883731770935,0.2502407077435929,65.4711054145982,0.6867334308540565,0.3194227559097518,39.883,39.718,44.616,44.513,42.292,6.67,6.88,6.44,14.96,15.59,14.71,12.741,13.009,12.888,20.774,20.906,20.845,-1.02974227048974,0.1327831977699491,1.26264306760422,39.6,81.5,77.5,0.8271432756621584,2.01405839404727,0.7,12.888,91.33,4182.083333333333,62472.258188976375,17270.75352112676,72.0,127.0,71.0,301110.0,7933976.79,1226223.5,540933.0,0.0017133560476425363,3233881.0,3153838.0,5698352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2756954002147556,0.5786128228434929,0.5771206104399595,0.0
Israel,2003,0.2811773517210018,131408914824.005,0.4231991674880317,0.2276700184183158,0.2864554463289679,0.1701502606260093,66.8817503698504,0.6898198009934253,0.3083571159334446,40.091,39.808,43.03,42.905,41.587,6.71,7.31,6.05,16.89,20.26,15.59,13.811,13.247,13.505,22.691,22.155,22.409,0.483072248827398,0.1327831977699491,2.52798678419127,40.7,81.8,77.6,0.8338277952226325,1.80551975888109,0.9,13.505,91.393,4257.75,62300.37488188976,16339.778873239437,72.0,127.0,71.0,306558.0,7912147.609999999,1160124.3,546487.0,0.0017925018190118702,3291563.0,3211257.0,5803032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28381639902498484,0.585371807058033,0.7515487661054846,0.0
Israel,2004,0.33305534411755683,140047984605.087,0.45872512322750914,0.23846244854980117,0.32728982049978544,0.15301881745675133,74.9731995265147,0.6970213313186194,0.33511927198319946,41.1,40.775,45.222,45.148,43.2,6.21,6.73,5.64,16.33,21.64,14.22,13.768,12.407,13.029,21.834,19.597,20.657,1.67992421071552,0.1327831977699491,2.10420736029139,41.5,82.4,78.0,0.8506628815230792,1.76762364154994,1.0,13.029,91.456,4057.5833333333335,66205.32787401575,18111.308450704222,72.0,127.0,71.0,292146.0,8408076.64,1285902.9,552700.0,0.0018696995454612277,3347615.0,3267472.0,5916127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33017258230867114,0.6084861021338326,0.8343594568470578,0.0
Israel,2005,0.3516326205193045,147519922009.047,0.4558363865619399,0.24685231012267492,0.34708988301979954,0.17979866337863754,78.3242613769325,0.7244932405278978,0.3648161111410262,43.603,43.398,47.935,47.883,45.81,5.19,5.71,4.6,14.9,17.1,14.04,11.633,11.095,11.342,18.725,17.09,17.862,3.07761822143695,0.1327831977699491,3.26627070729098,42.3,82.2,78.2,0.8508279313887699,1.76289766113006,1.0,11.342,91.518,4225.041666666667,65717.6711023622,19189.901408450703,72.0,127.0,71.0,304203.0,8346144.229999999,1362483.0,560059.0,0.001947483129401521,3404126.0,3324080.0,6042911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349361251769552,0.6171063312617239,0.7897179941843753,0.0
Israel,2006,0.3541228221748054,158900547825.306,0.4693171365803521,0.261331192280431,0.3458836779762632,0.1916479453501719,78.4352889718463,0.7350865630375026,0.3885897366862312,43.411,43.133,48.244,48.189,45.874,4.46,4.62,4.28,14.4,18.13,12.97,11.043,10.422,10.707,19.615,17.337,18.41,4.38431465173998,0.1327831977699491,9.05944013221796,41.6,82.5,78.7,0.8644445453082525,1.76780587358185,0.5,10.707,91.58,4216.472222222223,64644.00291338583,18790.176811594203,72.0,127.0,69.0,303586.0,8209788.37,1296522.2,568798.0,0.0020271281173652434,3462001.0,3382030.0,6186413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500032500755343,0.6318666105834906,0.8055033936131081,0.0
Israel,2007,0.3506094945351318,184681214673.45,0.4773325060364272,0.2986132388508682,0.35396052925909927,0.1662388671170728,78.8371062996628,0.7534601102734331,0.4293252921221258,43.581,43.408,49.388,49.347,46.542,3.9,4.39,3.35,13.91,17.39,12.54,9.812,9.011,9.379,17.294,15.347,16.252,2.97046995803015,0.1327831977699491,4.76393877718242,41.1,82.4,78.7,0.8627940466513451,1.7761008691798,0.5,9.379,91.641,4180.305555555556,66071.7625,18362.80704225352,72.0,128.0,71.0,300982.0,8457185.6,1303759.3,578650.0,0.0021085588704744585,3521191.0,3441264.0,6344035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35228501189711553,0.6438397512951839,0.9986294500850345,0.0
Israel,2008,0.33271237115625574,221231658862.876,0.44289033218986434,0.35169944176942125,0.3322848289889111,0.23096381472044955,75.380922305658,0.771624684531177,0.4572451671961659,44.143,44.139,50.203,50.266,47.233,3.8,3.9,3.69,10.54,11.81,10.07,7.857,7.574,7.704,13.098,11.954,12.481,1.21601040910127,0.1327831977699491,4.64409119960907,41.6,83.0,79.0,0.8778961093620401,1.7765791059698,0.7,7.704,91.702,3821.25,64427.180703125,17905.838028169015,72.0,128.0,71.0,275130.0,8246679.13,1271314.5,588921.0,0.002191187468359742,3581171.0,3501450.0,6508489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3324986000725834,0.6450737891385253,0.9668766005386892,0.0
Israel,2009,0.2712077936768883,213403181852.86,0.4208522035369772,0.331147330708338,0.23692892279908456,0.212069483579337,61.67564796397,0.7733125432011445,0.39375908674815574,44.049,43.924,45.879,45.902,44.983,5.23,5.39,5.03,11.67,12.67,11.28,9.181,9.841,9.534,13.783,15.546,14.709,3.50950718493218,0.1327831977699491,2.15877755898524,42.6,83.3,79.6,0.893245746871274,2.39020733801215,0.7,9.534,91.763,3757.8611111111113,66228.71546875,18426.14647887324,72.0,128.0,71.0,270566.0,8477275.58,1308256.4,598671.0,0.002276092796470948,3642340.0,3563756.0,6669224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25406835823798646,0.6325445884609672,0.9602545909113682,0.0
Israel,2010,0.290822253356141,239679036634.372,0.46856985866943385,0.36535480106370566,0.26262066036995907,0.20156672926458122,65.6330798689153,0.789548136121783,0.4210058693662162,43.992,43.775,46.343,46.327,45.192,4.39,4.63,4.11,11.24,11.08,11.3,7.951,8.94,8.48,13.542,14.829,14.22,3.44068472395444,0.1327831977699491,2.91418894955553,42.6,83.6,79.7,0.8999302664317477,1.82675240987847,0.5,8.48,91.826,3838.042253521127,66915.16181102363,17936.20704225352,71.0,127.0,71.0,272501.0,8498225.55,1273470.7,606998.0,0.002365923590788224,3707066.0,3629669.0,6818961.0,2.0,0.0005200678349349915,5.966603294107437e-05,5.7719668424631726e-05,20022.0,0.0012704686617730097,574.0,0.27672145686305005,0.6576368155300472,1.0927285421462984,0.8060768017603551
Israel,2011,0.2983338251057083,268094998225.028,0.4683972273559415,0.401346279259698,0.29256001050560887,0.21410383033760266,68.9094378497374,0.7937115208410358,0.44906036293145224,42.643,42.464,46.226,46.324,44.471,4.01,4.34,3.63,8.55,7.82,8.84,6.951,7.302,7.139,11.716,11.922,11.825,1.69641359596817,0.1327831977699491,3.22758725723671,41.4,83.5,79.9,0.9017458149543427,1.84807786159597,0.3,7.139,91.892,3871.422535211268,68922.60527559054,17635.778873239437,71.0,127.0,71.0,274871.0,8753170.87,1252140.3,613695.0,0.002458263532974542,3773722.0,3697300.0,6955079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29544691780565857,0.6638429947321761,1.1569908637356074,0.0
Israel,2012,0.3044980537097426,263589172712.391,0.43428407275587444,0.38732649664905405,0.2984867539968931,0.18557640435705208,69.9650250827043,0.8274526193959072,0.517123472080125,43.69,43.669,48.541,48.637,46.167,3.977,4.121,3.808,12.944,12.912,12.957,6.874,6.664,6.762,12.638,11.423,11.99,0.372815009769858,0.1327831977699491,3.42096752579402,41.3,83.6,79.9,0.9033963136112502,1.84615132126711,0.7,6.762,91.96,4210.549295774648,70414.85574803149,18061.508450704227,71.0,127.0,71.0,298949.0,8942686.68,1282367.1,619009.0,0.0025523012241574785,3841499.0,3766281.0,7080096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014924038533179,0.6699894773683802,1.2166282324549091,0.0
Israel,2013,0.2825106731649842,298478070673.058,0.45248152344745984,0.4306652884354636,0.25376491624476416,0.18385516485717196,64.1340511293501,0.8318571267822983,0.5240159388293577,44.28,44.295,49.701,49.791,47.049,3.851,3.875,3.824,10.945,11.13,10.866,6.174,6.104,6.137,10.551,10.271,10.4,2.92178918884548,0.1327831977699491,3.96752765564861,39.9,83.9,80.3,0.915279903940978,1.86605289478673,0.5,6.137,92.031,4420.154929577465,70973.56897637795,17865.76338028169,71.0,127.0,71.0,313831.0,9013643.26,1268469.2,623292.0,0.0026496684012219996,3911633.0,3837745.0,7197813.0,1.0,4.522328999434709e-05,0.008136277219237414,0.005771966842463173,2003000.0,0.0,0.0,0.2681377947048742,0.6789907249985265,1.3601129210919398,5.264131622522895
Israel,2014,0.2673866611319485,315017088116.716,0.44904002252147024,0.44594450307116296,0.2411550563472714,0.16662775192488496,61.7133541160002,0.8499734765066147,0.5310699477680254,44.357,44.345,49.634,49.728,47.052,3.646,3.765,3.505,10.538,11.646,10.057,5.804,5.775,5.789,11.013,9.924,10.43,4.16478994153455,0.1327831977699491,1.9201815482971,39.8,84.1,80.3,0.9185809012547925,1.91954379859591,0.7,5.789,92.104,4409.901408450704,71206.42775193798,17637.070422535213,71.0,129.0,71.0,313103.0,9185629.18,1252232.0,627075.0,0.0027512995481237166,3984800.0,3912378.0,7314254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25427085873961,0.6860475453045276,1.4894011529121582,0.0
Israel,2015,0.2601790316241663,303469434072.296,0.4319566652145731,0.42107966314264933,0.2161760089708124,0.1495486974635768,58.897971915566,0.8542654599816746,0.541920198158419,44.539,44.504,49.353,49.463,46.998,3.352,3.704,2.936,9.539,10.485,9.135,5.31,5.058,5.176,9.651,8.809,9.202,5.31773489785977,0.1327831977699491,3.73553271836246,39.7,84.1,80.1,0.9151148540752869,1.98128897562083,0.5,5.176,92.179,4181.69014084507,69029.25054263567,16587.526760563378,71.0,129.0,71.0,296900.0,8904773.32,1177714.4,630733.0,0.0028583828828724132,4062026.0,3990883.0,7433814.0,1.0,0.0,0.0005424184812824942,0.0,200.0,0.0,0.0,0.23817752029748934,0.6817214494533023,1.4914296925774873,0.18969774370951117
